by_product,date,province,price
2,26/01/2013,Balochistan,3004.458333
2,27/01/2013,Balochistan,3004.458333
2,28/01/2013,Balochistan,3004.458333
2,29/01/2013,Balochistan,2997.5
2,30/01/2013,Balochistan,2990.541667
2,31/01/2013,Balochistan,2990.541667
2,01/02/2013,Balochistan,2990.541667
2,02/02/2013,Balochistan,2990.541667
2,03/02/2013,Balochistan,2990.541667
2,04/02/2013,Balochistan,2990.541667
2,05/02/2013,Balochistan,2990.541667
2,06/02/2013,Balochistan,2990.541667
2,07/02/2013,Balochistan,2990.541667
2,08/02/2013,Balochistan,2942.416667
2,09/02/2013,Balochistan,2894.291667
2,10/02/2013,Balochistan,2894.291667
2,11/02/2013,Balochistan,2894.291667
2,12/02/2013,Balochistan,2894.291667
2,13/02/2013,Balochistan,2864.958333
2,14/02/2013,Balochistan,2864.958333
2,15/02/2013,Balochistan,2864.958333
2,16/02/2013,Balochistan,2864.958333
2,17/02/2013,Balochistan,2864.958333
2,18/02/2013,Balochistan,2864.958333
2,19/02/2013,Balochistan,2864.958333
2,20/02/2013,Balochistan,2864.958333
2,21/02/2013,Balochistan,2864.958333
2,22/02/2013,Balochistan,2864.958333
2,23/02/2013,Balochistan,2864.958333
2,24/02/2013,Balochistan,2864.958333
2,25/02/2013,Balochistan,2864.958333
2,26/02/2013,Balochistan,2864.958333
2,27/02/2013,Balochistan,2864.958333
2,28/02/2013,Balochistan,2864.958333
2,01/03/2013,Balochistan,2864.958333
2,02/03/2013,Balochistan,2864.958333
2,03/03/2013,Balochistan,2864.958333
2,04/03/2013,Balochistan,2864.958333
2,05/03/2013,Balochistan,2864.958333
2,06/03/2013,Balochistan,2864.958333
2,07/03/2013,Balochistan,2864.958333
2,08/03/2013,Balochistan,2864.958333
2,09/03/2013,Balochistan,2864.958333
2,10/03/2013,Balochistan,2864.958333
2,11/03/2013,Balochistan,2864.958333
2,12/03/2013,Balochistan,2864.958333
2,13/03/2013,Balochistan,2864.958333
2,14/03/2013,Balochistan,2864.958333
2,15/03/2013,Balochistan,2864.958333
2,16/03/2013,Balochistan,2864.958333
2,17/03/2013,Balochistan,2864.958333
2,18/03/2013,Balochistan,2864.958333
2,19/03/2013,Balochistan,2864.958333
2,20/03/2013,Balochistan,2864.958333
2,21/03/2013,Balochistan,2864.958333
2,22/03/2013,Balochistan,2864.958333
2,23/03/2013,Balochistan,2864.958333
2,24/03/2013,Balochistan,2864.958333
2,25/03/2013,Balochistan,2864.958333
2,26/03/2013,Balochistan,2864.958333
2,27/03/2013,Balochistan,2864.958333
2,28/03/2013,Balochistan,2864.958333
2,29/03/2013,Balochistan,2864.958333
2,30/03/2013,Balochistan,2864.958333
2,31/03/2013,Balochistan,2864.958333
2,01/04/2013,Balochistan,2864.958333
2,02/04/2013,Balochistan,2864.958333
2,03/04/2013,Balochistan,2864.958333
2,04/04/2013,Balochistan,2864.958333
2,05/04/2013,Balochistan,2864.958333
2,06/04/2013,Balochistan,2864.958333
2,07/04/2013,Balochistan,2864.958333
2,08/04/2013,Balochistan,2864.958333
2,09/04/2013,Balochistan,2864.958333
2,10/04/2013,Balochistan,2864.958333
2,11/04/2013,Balochistan,2864.958333
2,12/04/2013,Balochistan,2864.958333
2,13/04/2013,Balochistan,2864.958333
2,14/04/2013,Balochistan,2864.958333
2,15/04/2013,Balochistan,2864.958333
2,16/04/2013,Balochistan,2863.841667
2,17/04/2013,Balochistan,2856.191667
2,18/04/2013,Balochistan,2856.191667
2,19/04/2013,Balochistan,2856.191667
2,20/04/2013,Balochistan,2856.191667
2,21/04/2013,Balochistan,2862.458333
2,22/04/2013,Balochistan,2862.458333
2,23/04/2013,Balochistan,2862.458333
2,24/04/2013,Balochistan,2862.458333
2,25/04/2013,Balochistan,2862.458333
2,26/04/2013,Balochistan,2862.458333
2,27/04/2013,Balochistan,2862.458333
2,28/04/2013,Balochistan,2862.458333
2,29/04/2013,Balochistan,2862.458333
2,30/04/2013,Balochistan,2862.458333
2,01/05/2013,Balochistan,2973.441667
2,02/05/2013,Balochistan,3002.191667
2,03/05/2013,Balochistan,3013.691667
2,04/05/2013,Balochistan,3013.691667
2,05/05/2013,Balochistan,3013.691667
2,06/05/2013,Balochistan,3013.691667
2,07/05/2013,Balochistan,3013.691667
2,08/05/2013,Balochistan,3013.691667
2,09/05/2013,Balochistan,3013.691667
2,10/05/2013,Balochistan,3013.691667
2,11/05/2013,Balochistan,3013.691667
2,12/05/2013,Balochistan,3013.691667
2,13/05/2013,Balochistan,3013.691667
2,14/05/2013,Balochistan,3013.691667
2,15/05/2013,Balochistan,3013.691667
2,16/05/2013,Balochistan,3013.691667
2,17/05/2013,Balochistan,3013.691667
2,18/05/2013,Balochistan,3013.691667
2,19/05/2013,Balochistan,3013.691667
2,20/05/2013,Balochistan,3013.691667
2,21/05/2013,Balochistan,3017.191667
2,22/05/2013,Balochistan,3027.858333
2,23/05/2013,Balochistan,3058.733333
2,24/05/2013,Balochistan,3058.733333
2,25/05/2013,Balochistan,3058.733333
2,26/05/2013,Balochistan,3062.566667
2,27/05/2013,Balochistan,3062.566667
2,28/05/2013,Balochistan,3062.566667
2,29/05/2013,Balochistan,3068.983333
2,30/05/2013,Balochistan,3068.983333
2,31/05/2013,Balochistan,3068.983333
2,01/06/2013,Balochistan,3068.983333
2,02/06/2013,Balochistan,3068.983333
2,03/06/2013,Balochistan,3068.983333
2,04/06/2013,Balochistan,3068.983333
2,05/06/2013,Balochistan,3068.983333
2,06/06/2013,Balochistan,3068.983333
2,07/06/2013,Balochistan,3068.983333
2,08/06/2013,Balochistan,3068.983333
2,09/06/2013,Balochistan,3068.983333
2,10/06/2013,Balochistan,3068.983333
2,11/06/2013,Balochistan,3068.983333
2,12/06/2013,Balochistan,3068.983333
2,13/06/2013,Balochistan,3068.983333
2,14/06/2013,Balochistan,3068.983333
2,15/06/2013,Balochistan,3068.983333
2,16/06/2013,Balochistan,3068.983333
2,17/06/2013,Balochistan,3068.983333
2,18/06/2013,Balochistan,3068.983333
2,19/06/2013,Balochistan,3068.983333
2,20/06/2013,Balochistan,3068.983333
2,21/06/2013,Balochistan,3068.983333
2,22/06/2013,Balochistan,3068.983333
2,23/06/2013,Balochistan,3068.983333
2,24/06/2013,Balochistan,3068.983333
2,25/06/2013,Balochistan,3068.983333
2,26/06/2013,Balochistan,3068.983333
2,27/06/2013,Balochistan,3068.983333
2,28/06/2013,Balochistan,3068.983333
2,29/06/2013,Balochistan,3068.983333
2,30/06/2013,Balochistan,3068.983333
2,01/07/2013,Balochistan,3068.983333
2,02/07/2013,Balochistan,3068.983333
2,03/07/2013,Balochistan,3068.983333
2,04/07/2013,Balochistan,3068.983333
2,05/07/2013,Balochistan,3068.983333
2,06/07/2013,Balochistan,3068.983333
2,07/07/2013,Balochistan,3068.983333
2,08/07/2013,Balochistan,3068.483333
2,09/07/2013,Balochistan,3068.183333
2,10/07/2013,Balochistan,3069.883333
2,11/07/2013,Balochistan,3072.583333
2,12/07/2013,Balochistan,3081.583333
2,13/07/2013,Balochistan,3082.833333
2,14/07/2013,Balochistan,3085.333333
2,15/07/2013,Balochistan,3085.333333
2,16/07/2013,Balochistan,3078.358333
2,17/07/2013,Balochistan,3077.458333
2,18/07/2013,Balochistan,3072.208333
2,19/07/2013,Balochistan,3069.708333
2,20/07/2013,Balochistan,3069.708333
2,21/07/2013,Balochistan,3066.708333
2,22/07/2013,Balochistan,3057.833333
2,23/07/2013,Balochistan,3055.208333
2,24/07/2013,Balochistan,3056
2,25/07/2013,Balochistan,3058.125
2,26/07/2013,Balochistan,3061.125
2,27/07/2013,Balochistan,3067.458333
2,28/07/2013,Balochistan,3076.125
2,29/07/2013,Balochistan,3076.125
2,30/07/2013,Balochistan,3076.125
2,31/07/2013,Balochistan,3076.125
2,01/08/2013,Balochistan,3076.125
2,02/08/2013,Balochistan,3076.125
2,03/08/2013,Balochistan,3076.125
2,04/08/2013,Balochistan,3076.125
2,05/08/2013,Balochistan,3076.125
2,06/08/2013,Balochistan,3076.125
2,07/08/2013,Balochistan,3076.125
2,08/08/2013,Balochistan,3076.125
2,09/08/2013,Balochistan,3076.125
2,10/08/2013,Balochistan,3076.125
2,11/08/2013,Balochistan,3076.125
2,12/08/2013,Balochistan,3076.125
2,13/08/2013,Balochistan,3076.125
2,14/08/2013,Balochistan,3076.125
2,15/08/2013,Balochistan,3076.125
2,16/08/2013,Balochistan,3076.125
2,17/08/2013,Balochistan,3076.125
2,18/08/2013,Balochistan,3068.47619
2,19/08/2013,Balochistan,3068.47619
2,20/08/2013,Balochistan,3068.47619
2,21/08/2013,Balochistan,3068.47619
2,22/08/2013,Balochistan,3080.47619
2,23/08/2013,Balochistan,3105.059524
2,24/08/2013,Balochistan,3110.934524
2,25/08/2013,Balochistan,3110.934524
2,26/08/2013,Balochistan,3110.934524
2,27/08/2013,Balochistan,3110.934524
2,28/08/2013,Balochistan,3110.934524
2,29/08/2013,Balochistan,3118.892857
2,30/08/2013,Balochistan,3126.017857
2,31/08/2013,Balochistan,3126.017857
2,01/09/2013,Balochistan,3126.017857
2,02/09/2013,Balochistan,3126.017857
2,03/09/2013,Balochistan,3126.017857
2,04/09/2013,Balochistan,3126.017857
2,05/09/2013,Balochistan,3126.017857
2,06/09/2013,Balochistan,3126.017857
2,07/09/2013,Balochistan,3126.017857
2,08/09/2013,Balochistan,3126.053571
2,09/09/2013,Balochistan,3157.196429
2,10/09/2013,Balochistan,3157.196429
2,11/09/2013,Balochistan,3180.845238
2,12/09/2013,Balochistan,3187.803571
2,13/09/2013,Balochistan,3192.720238
2,14/09/2013,Balochistan,3192.720238
2,15/09/2013,Balochistan,3192.720238
2,16/09/2013,Balochistan,3187.5
2,17/09/2013,Balochistan,3283.333333
2,18/09/2013,Balochistan,3233.928571
2,19/09/2013,Balochistan,3241.833333
2,20/09/2013,Balochistan,3241.833333
2,21/09/2013,Balochistan,3248.208333
2,22/09/2013,Balochistan,3248.208333
2,23/09/2013,Balochistan,3248.208333
2,24/09/2013,Balochistan,3248.208333
2,25/09/2013,Balochistan,3303.958333
2,26/09/2013,Balochistan,3306.291667
2,27/09/2013,Balochistan,3307.854167
2,28/09/2013,Balochistan,3309.666667
2,29/09/2013,Balochistan,3309.666667
2,30/09/2013,Balochistan,3309.666667
2,01/10/2013,Balochistan,3309.666667
2,02/10/2013,Balochistan,3333.333333
2,03/10/2013,Balochistan,3300
2,04/10/2013,Balochistan,3285.809524
2,05/10/2013,Balochistan,3276.806548
2,06/10/2013,Balochistan,3255.28869
2,07/10/2013,Balochistan,3343.75
2,08/10/2013,Balochistan,3242.306548
2,09/10/2013,Balochistan,3238.297619
2,10/10/2013,Balochistan,3241.404762
2,11/10/2013,Balochistan,3241.404762
2,12/10/2013,Balochistan,3238.744048
2,13/10/2013,Balochistan,3238.690476
2,14/10/2013,Balochistan,3239.619048
2,15/10/2013,Balochistan,3241.369048
2,16/10/2013,Balochistan,3243.529762
2,17/10/2013,Balochistan,3251.779762
2,18/10/2013,Balochistan,3252.369048
2,19/10/2013,Balochistan,3248.940476
2,20/10/2013,Balochistan,3248.940476
2,21/10/2013,Balochistan,3248.940476
2,22/10/2013,Balochistan,3248.940476
2,23/10/2013,Balochistan,3248.940476
2,24/10/2013,Balochistan,3248.940476
2,25/10/2013,Balochistan,3248.940476
2,26/10/2013,Balochistan,3248.940476
2,27/10/2013,Balochistan,3248.940476
2,28/10/2013,Balochistan,3248.940476
2,29/10/2013,Balochistan,3248.940476
2,30/10/2013,Balochistan,3248.940476
2,31/10/2013,Balochistan,3248.083333
2,01/11/2013,Balochistan,3248.083333
2,02/11/2013,Balochistan,3248.083333
2,03/11/2013,Balochistan,3247.297619
2,04/11/2013,Balochistan,3247.297619
2,05/11/2013,Balochistan,3247.833333
2,06/11/2013,Balochistan,3247.833333
2,07/11/2013,Balochistan,3247.833333
2,08/11/2013,Balochistan,3225.166667
2,09/11/2013,Balochistan,3125.729167
2,10/11/2013,Balochistan,3125.729167
2,11/11/2013,Balochistan,3034.229167
2,12/11/2013,Balochistan,3034.229167
2,13/11/2013,Balochistan,3034.229167
2,14/11/2013,Balochistan,3022.791667
2,15/11/2013,Balochistan,3023.970238
2,16/11/2013,Balochistan,3023.970238
2,17/11/2013,Balochistan,3023.913095
2,18/11/2013,Balochistan,3023.913095
2,19/11/2013,Balochistan,3017.341667
2,20/11/2013,Balochistan,3017.341667
2,21/11/2013,Balochistan,3012.404167
2,22/11/2013,Balochistan,2992.745833
2,23/11/2013,Balochistan,2992.745833
2,24/11/2013,Balochistan,2992.745833
2,25/11/2013,Balochistan,2992.745833
2,26/11/2013,Balochistan,2922.725
2,27/11/2013,Balochistan,2911.595833
2,28/11/2013,Balochistan,2754.179167
2,29/11/2013,Balochistan,2754.179167
2,30/11/2013,Balochistan,2750.791667
2,01/12/2013,Balochistan,2727.033333
2,02/12/2013,Balochistan,2739.219643
2,03/12/2013,Balochistan,2739.219643
2,04/12/2013,Balochistan,2752.782143
2,05/12/2013,Balochistan,2694.219643
2,06/12/2013,Balochistan,2694.219643
2,07/12/2013,Balochistan,2687.919643
2,08/12/2013,Balochistan,2618.21131
2,09/12/2013,Balochistan,2542.044643
2,10/12/2013,Balochistan,2484.56131
2,11/12/2013,Balochistan,2279.323214
2,12/12/2013,Balochistan,2261.4375
2,13/12/2013,Balochistan,2221
2,14/12/2013,Balochistan,2200
2,15/12/2013,Balochistan,2200
2,16/12/2013,Balochistan,2206.5
2,17/12/2013,Balochistan,2206.5
2,18/12/2013,Balochistan,2200
2,19/12/2013,Balochistan,2200
2,20/12/2013,Balochistan,2206.5
2,21/12/2013,Balochistan,2200
2,22/12/2013,Balochistan,2207.5
2,23/12/2013,Balochistan,2358
2,24/12/2013,Balochistan,2622.5
2,25/12/2013,Balochistan,2677
2,26/12/2013,Balochistan,2850
2,27/12/2013,Balochistan,2250
2,28/12/2013,Balochistan,2900
2,29/12/2013,Balochistan,2819
2,30/12/2013,Balochistan,2900
2,31/12/2013,Balochistan,2819
2,01/01/2014,Balochistan,3196.5
2,02/01/2014,Balochistan,3250
2,03/01/2014,Balochistan,3196.5
2,04/01/2014,Balochistan,3196.5
2,05/01/2014,Balochistan,3111
2,06/01/2014,Balochistan,3100
2,07/01/2014,Balochistan,3100
2,08/01/2014,Balochistan,3100
2,09/01/2014,Balochistan,3000
2,10/01/2014,Balochistan,3013
2,11/01/2014,Balochistan,3000
2,12/01/2014,Balochistan,3003
2,13/01/2014,Balochistan,3000
2,14/01/2014,Balochistan,2985.375
2,15/01/2014,Balochistan,2968.5
2,16/01/2014,Balochistan,2950
2,17/01/2014,Balochistan,2971.375
2,18/01/2014,Balochistan,3012.5
2,19/01/2014,Balochistan,3009.375
2,20/01/2014,Balochistan,3012.5
2,21/01/2014,Balochistan,3012.5
2,22/01/2014,Balochistan,3012.5
2,23/01/2014,Balochistan,3012.5
2,24/01/2014,Balochistan,3011.875
2,25/01/2014,Balochistan,3012.5
2,26/01/2014,Balochistan,3011.875
2,27/01/2014,Balochistan,3011.875
2,28/01/2014,Balochistan,3011.875
2,29/01/2014,Balochistan,3004.916667
2,30/01/2014,Balochistan,2997.958333
2,31/01/2014,Balochistan,2997.958333
2,01/02/2014,Balochistan,2997.958333
2,02/02/2014,Balochistan,2997.958333
2,03/02/2014,Balochistan,2997.958333
2,04/02/2014,Balochistan,2997.958333
2,05/02/2014,Balochistan,2997.958333
2,06/02/2014,Balochistan,2997.958333
2,07/02/2014,Balochistan,2997.958333
2,08/02/2014,Balochistan,2949.833333
2,09/02/2014,Balochistan,2901.708333
2,10/02/2014,Balochistan,2901.708333
2,11/02/2014,Balochistan,2901.708333
2,12/02/2014,Balochistan,2901.708333
2,13/02/2014,Balochistan,2899.041667
2,14/02/2014,Balochistan,2899.041667
2,15/02/2014,Balochistan,2899.041667
2,16/02/2014,Balochistan,2899.041667
2,17/02/2014,Balochistan,2899.041667
2,18/02/2014,Balochistan,2899.041667
2,19/02/2014,Balochistan,2899.041667
2,20/02/2014,Balochistan,2899.041667
2,21/02/2014,Balochistan,2899.041667
2,22/02/2014,Balochistan,2899.041667
2,23/02/2014,Balochistan,2899.041667
2,24/02/2014,Balochistan,2899.041667
2,25/02/2014,Balochistan,2899.041667
2,26/02/2014,Balochistan,2899.041667
2,27/02/2014,Balochistan,2899.041667
2,28/02/2014,Balochistan,2899.041667
2,01/03/2014,Balochistan,2899.041667
2,02/03/2014,Balochistan,2899.041667
2,03/03/2014,Balochistan,2899.041667
2,04/03/2014,Balochistan,2899.041667
2,05/03/2014,Balochistan,2899.041667
2,06/03/2014,Balochistan,2899.041667
2,07/03/2014,Balochistan,2899.041667
2,08/03/2014,Balochistan,2899.041667
2,09/03/2014,Balochistan,2899.041667
2,10/03/2014,Balochistan,2899.041667
2,11/03/2014,Balochistan,2899.041667
2,12/03/2014,Balochistan,2899.041667
2,13/03/2014,Balochistan,2899.041667
2,14/03/2014,Balochistan,2899.041667
2,15/03/2014,Balochistan,2899.041667
2,16/03/2014,Balochistan,2899.041667
2,17/03/2014,Balochistan,2899.041667
2,18/03/2014,Balochistan,2899.041667
2,19/03/2014,Balochistan,2899.041667
2,20/03/2014,Balochistan,2899.041667
2,21/03/2014,Balochistan,2899.041667
2,22/03/2014,Balochistan,2899.041667
2,23/03/2014,Balochistan,2899.041667
2,24/03/2014,Balochistan,2899.041667
2,25/03/2014,Balochistan,2899.041667
2,26/03/2014,Balochistan,2899.041667
2,27/03/2014,Balochistan,2899.041667
2,28/03/2014,Balochistan,2899.041667
2,29/03/2014,Balochistan,2899.041667
2,30/03/2014,Balochistan,2899.041667
2,31/03/2014,Balochistan,2899.041667
2,01/04/2014,Balochistan,2899.041667
2,02/04/2014,Balochistan,2899.041667
2,03/04/2014,Balochistan,2899.041667
2,04/04/2014,Balochistan,2899.041667
2,05/04/2014,Balochistan,2899.041667
2,06/04/2014,Balochistan,2899.041667
2,07/04/2014,Balochistan,2899.041667
2,08/04/2014,Balochistan,2899.041667
2,09/04/2014,Balochistan,2899.041667
2,10/04/2014,Balochistan,2899.041667
2,11/04/2014,Balochistan,2899.041667
2,12/04/2014,Balochistan,2899.041667
2,13/04/2014,Balochistan,2899.041667
2,14/04/2014,Balochistan,2899.041667
2,15/04/2014,Balochistan,2899.041667
2,16/04/2014,Balochistan,2897.089286
2,17/04/2014,Balochistan,2889.439286
2,18/04/2014,Balochistan,2889.439286
2,19/04/2014,Balochistan,2889.439286
2,20/04/2014,Balochistan,2889.439286
2,21/04/2014,Balochistan,2891.70119
2,22/04/2014,Balochistan,2891.70119
2,23/04/2014,Balochistan,2891.70119
2,24/04/2014,Balochistan,2893.32619
2,25/04/2014,Balochistan,2893.32619
2,26/04/2014,Balochistan,2893.32619
2,27/04/2014,Balochistan,2893.32619
2,28/04/2014,Balochistan,2893.32619
2,29/04/2014,Balochistan,2893.32619
2,30/04/2014,Balochistan,2893.32619
2,01/05/2014,Balochistan,2932.829762
2,02/05/2014,Balochistan,2955.008333
2,03/05/2014,Balochistan,2959.972619
2,04/05/2014,Balochistan,2959.972619
2,05/05/2014,Balochistan,2959.972619
2,06/05/2014,Balochistan,2959.972619
2,07/05/2014,Balochistan,2959.972619
2,08/05/2014,Balochistan,2959.972619
2,09/05/2014,Balochistan,2959.972619
2,10/05/2014,Balochistan,2959.972619
2,11/05/2014,Balochistan,2959.972619
2,12/05/2014,Balochistan,2959.972619
2,13/05/2014,Balochistan,2959.972619
2,14/05/2014,Balochistan,2959.972619
2,15/05/2014,Balochistan,2959.972619
2,16/05/2014,Balochistan,2936.490476
2,17/05/2014,Balochistan,2927.097619
2,18/05/2014,Balochistan,2903.794048
2,19/05/2014,Balochistan,2878.936905
2,20/05/2014,Balochistan,2875.829762
2,21/05/2014,Balochistan,2877.77619
2,22/05/2014,Balochistan,2888.442857
2,23/05/2014,Balochistan,2919.317857
2,24/05/2014,Balochistan,2919.317857
2,25/05/2014,Balochistan,2919.317857
2,26/05/2014,Balochistan,2923.15119
2,27/05/2014,Balochistan,2923.15119
2,28/05/2014,Balochistan,2923.15119
2,29/05/2014,Balochistan,2929.567857
2,30/05/2014,Balochistan,2929.567857
2,31/05/2014,Balochistan,2929.567857
2,01/06/2014,Balochistan,2926.085714
2,02/06/2014,Balochistan,2926.085714
2,03/06/2014,Balochistan,2926.085714
2,04/06/2014,Balochistan,2926.085714
2,05/06/2014,Balochistan,2926.085714
2,06/06/2014,Balochistan,2926.085714
2,07/06/2014,Balochistan,2926.085714
2,08/06/2014,Balochistan,2926.085714
2,09/06/2014,Balochistan,2926.085714
2,10/06/2014,Balochistan,2926.085714
2,11/06/2014,Balochistan,2926.085714
2,12/06/2014,Balochistan,2926.085714
2,13/06/2014,Balochistan,2926.085714
2,14/06/2014,Balochistan,2926.085714
2,15/06/2014,Balochistan,2926.085714
2,16/06/2014,Balochistan,2926.085714
2,17/06/2014,Balochistan,2926.085714
2,18/06/2014,Balochistan,2926.085714
2,19/06/2014,Balochistan,2926.085714
2,20/06/2014,Balochistan,2926.085714
2,21/06/2014,Balochistan,2926.085714
2,22/06/2014,Balochistan,2926.085714
2,23/06/2014,Balochistan,2926.085714
2,24/06/2014,Balochistan,2926.085714
2,25/06/2014,Balochistan,2926.085714
2,26/06/2014,Balochistan,2926.085714
2,27/06/2014,Balochistan,2926.085714
2,28/06/2014,Balochistan,2926.085714
2,29/06/2014,Balochistan,2926.085714
2,30/06/2014,Balochistan,2926.085714
2,01/07/2014,Balochistan,2926.085714
2,02/07/2014,Balochistan,2926.085714
2,03/07/2014,Balochistan,2926.085714
2,04/07/2014,Balochistan,2926.085714
2,05/07/2014,Balochistan,2926.085714
2,06/07/2014,Balochistan,2926.085714
2,07/07/2014,Balochistan,2926.085714
2,08/07/2014,Balochistan,2925.835714
2,09/07/2014,Balochistan,2925.835714
2,10/07/2014,Balochistan,2926.685714
2,11/07/2014,Balochistan,2928.485714
2,12/07/2014,Balochistan,2932.085714
2,13/07/2014,Balochistan,2932.710714
2,14/07/2014,Balochistan,2933.335714
2,15/07/2014,Balochistan,2933.335714
2,16/07/2014,Balochistan,2931.060714
2,17/07/2014,Balochistan,2930.160714
2,18/07/2014,Balochistan,2928.910714
2,19/07/2014,Balochistan,2927.660714
2,20/07/2014,Balochistan,2927.660714
2,21/07/2014,Balochistan,2924.660714
2,22/07/2014,Balochistan,2921.910714
2,23/07/2014,Balochistan,2921.160714
2,24/07/2014,Balochistan,2921.869048
2,25/07/2014,Balochistan,2922.577381
2,26/07/2014,Balochistan,2922.77381
2,27/07/2014,Balochistan,2922.83631
2,28/07/2014,Balochistan,2926.08631
2,29/07/2014,Balochistan,2926.08631
2,30/07/2014,Balochistan,2926.08631
2,31/07/2014,Balochistan,2926.08631
2,01/08/2014,Balochistan,2926.08631
2,02/08/2014,Balochistan,2926.05506
2,03/08/2014,Balochistan,2926.05506
2,04/08/2014,Balochistan,2926.58631
2,05/08/2014,Balochistan,2926.58631
2,06/08/2014,Balochistan,2926.58631
2,07/08/2014,Balochistan,2926.58631
2,08/08/2014,Balochistan,2927.33631
2,09/08/2014,Balochistan,2927.33631
2,10/08/2014,Balochistan,2927.33631
2,11/08/2014,Balochistan,2927.33631
2,12/08/2014,Balochistan,2926.982143
2,13/08/2014,Balochistan,2926.982143
2,14/08/2014,Balochistan,2926.982143
2,15/08/2014,Balochistan,2926.982143
2,16/08/2014,Balochistan,2926.982143
2,17/08/2014,Balochistan,2926.982143
2,18/08/2014,Balochistan,2919.333333
2,19/08/2014,Balochistan,2919.333333
2,20/08/2014,Balochistan,2919.333333
2,21/08/2014,Balochistan,2919.333333
2,22/08/2014,Balochistan,2919.333333
2,23/08/2014,Balochistan,2919.333333
2,24/08/2014,Balochistan,2919.333333
2,25/08/2014,Balochistan,2919.333333
2,26/08/2014,Balochistan,2919.333333
2,27/08/2014,Balochistan,2919.333333
2,28/08/2014,Balochistan,2919.333333
2,29/08/2014,Balochistan,2919.333333
2,30/08/2014,Balochistan,2919.333333
2,31/08/2014,Balochistan,2919.333333
2,01/09/2014,Balochistan,2919.333333
2,02/09/2014,Balochistan,2919.333333
2,03/09/2014,Balochistan,2919.333333
2,04/09/2014,Balochistan,2919.333333
2,05/09/2014,Balochistan,2919.333333
2,06/09/2014,Balochistan,2919.333333
2,07/09/2014,Balochistan,2919.333333
2,08/09/2014,Balochistan,2919.511905
2,09/09/2014,Balochistan,2960.446429
2,10/09/2014,Balochistan,2960.446429
2,11/09/2014,Balochistan,3018.190476
2,12/09/2014,Balochistan,3025.595238
2,13/09/2014,Balochistan,3032.005952
2,14/09/2014,Balochistan,3032.005952
2,15/09/2014,Balochistan,3032.005952
2,16/09/2014,Balochistan,3032.005952
2,17/09/2014,Balochistan,3050.047619
2,18/09/2014,Balochistan,3050.047619
2,19/09/2014,Balochistan,3057.952381
2,20/09/2014,Balochistan,3057.952381
2,21/09/2014,Balochistan,3065.821429
2,22/09/2014,Balochistan,3067.910714
2,23/09/2014,Balochistan,3067.916667
2,24/09/2014,Balochistan,3073.505952
2,25/09/2014,Balochistan,3075.285119
2,26/09/2014,Balochistan,3073.291071
2,27/09/2014,Balochistan,3072.375
2,28/09/2014,Balochistan,3072.529762
2,29/09/2014,Balochistan,3072.529762
2,30/09/2014,Balochistan,3072.529762
2,01/10/2014,Balochistan,3072.10119
2,02/10/2014,Balochistan,3072.10119
2,03/10/2014,Balochistan,3066.10119
2,04/10/2014,Balochistan,3058.654762
2,05/10/2014,Balochistan,3052.693452
2,06/10/2014,Balochistan,3021.800595
2,07/10/2014,Balochistan,3021.800595
2,08/10/2014,Balochistan,3020.193452
2,09/10/2014,Balochistan,3020.889881
2,10/10/2014,Balochistan,3030.729167
2,11/10/2014,Balochistan,3030.729167
2,12/10/2014,Balochistan,3023.818452
2,13/10/2014,Balochistan,3023.479167
2,14/10/2014,Balochistan,3029.229167
2,15/10/2014,Balochistan,3031.71131
2,16/10/2014,Balochistan,3038.282738
2,17/10/2014,Balochistan,3058.193452
2,18/10/2014,Balochistan,3062.372024
2,19/10/2014,Balochistan,3054.943452
2,20/10/2014,Balochistan,3054.943452
2,21/10/2014,Balochistan,3054.943452
2,22/10/2014,Balochistan,3054.943452
2,23/10/2014,Balochistan,3054.943452
2,24/10/2014,Balochistan,3054.943452
2,25/10/2014,Balochistan,3054.943452
2,26/10/2014,Balochistan,3054.943452
2,27/10/2014,Balochistan,3055.782738
2,28/10/2014,Balochistan,3056.157738
2,29/10/2014,Balochistan,3052.229167
2,30/10/2014,Balochistan,3052.229167
2,31/10/2014,Balochistan,3050.08631
2,01/11/2014,Balochistan,3050.08631
2,02/11/2014,Balochistan,3050.08631
2,03/11/2014,Balochistan,3049.300595
2,04/11/2014,Balochistan,3049.300595
2,05/11/2014,Balochistan,3050.550595
2,06/11/2014,Balochistan,3049.707738
2,07/11/2014,Balochistan,3049.164881
2,08/11/2014,Balochistan,3049.164881
2,09/11/2014,Balochistan,3037.727381
2,10/11/2014,Balochistan,3037.727381
2,11/11/2014,Balochistan,3029.602381
2,12/11/2014,Balochistan,3029.602381
2,13/11/2014,Balochistan,3029.602381
2,14/11/2014,Balochistan,3021.477381
2,15/11/2014,Balochistan,3025.405952
2,16/11/2014,Balochistan,3025.405952
2,17/11/2014,Balochistan,3025.177381
2,18/11/2014,Balochistan,3025.177381
2,19/11/2014,Balochistan,3018.605952
2,20/11/2014,Balochistan,3018.605952
2,21/11/2014,Balochistan,3014.832143
2,22/11/2014,Balochistan,2999.42381
2,23/11/2014,Balochistan,2999.42381
2,24/11/2014,Balochistan,2999.42381
2,25/11/2014,Balochistan,2999.42381
2,26/11/2014,Balochistan,2936.694643
2,27/11/2014,Balochistan,2937.327976
2,28/11/2014,Balochistan,2776.32381
