,date,province,price
676,2010-05-01,Punjab,636.6761904761905
677,2010-05-03,Punjab,740.3333333333334
678,2010-05-04,Punjab,754.975
679,2010-05-05,Punjab,786.7714285714285
680,2010-05-07,Punjab,1000.9250000000001
681,2010-05-08,Punjab,937.3375
682,2010-05-09,Punjab,1024.5666666666668
683,2010-05-10,Punjab,1000.3652173913044
684,2010-05-11,Punjab,935.4235294117648
685,2010-05-13,Punjab,828.8571428571429
686,2010-05-14,Punjab,870.0
687,2010-05-17,Punjab,894.5666666666666
688,2010-05-18,Punjab,967.925
689,2010-05-19,Punjab,939.1750000000001
690,2010-05-20,Punjab,898.1555555555556
691,2010-05-21,Punjab,898.1555555555556
692,2010-05-22,Punjab,820.0
693,2010-05-24,Punjab,874.375
694,2010-05-25,Punjab,866.5
695,2010-05-26,Punjab,857.2
696,2010-05-27,Punjab,903.3333333333334
697,2010-05-28,Punjab,1003.3333333333335
698,2010-05-31,Punjab,924.375
699,2010-06-01,Punjab,653.9727272727273
700,2010-06-02,Punjab,790.4
701,2010-06-03,Punjab,773.28
702,2010-06-04,Punjab,748.8
703,2010-06-05,Punjab,776.175
704,2010-06-07,Punjab,1055.3
705,2010-06-08,Punjab,936.3636363636365
706,2010-06-09,Punjab,985.5882352941178
707,2010-06-10,Punjab,1010.4880000000002
708,2010-06-11,Punjab,780.0
709,2010-06-12,Punjab,936.3636363636365
710,2010-06-14,Punjab,955.0000000000001
711,2010-06-15,Punjab,963.3333333333335
712,2010-06-16,Punjab,950.0000000000001
713,2010-06-17,Punjab,949.05
714,2010-06-18,Punjab,963.3333333333335
715,2010-06-21,Punjab,967.8
716,2010-06-22,Punjab,947.7333333333332
717,2010-06-23,Punjab,954.1750000000001
718,2010-06-24,Punjab,961.4285714285714
719,2010-06-25,Punjab,991.6666666666666
720,2010-06-28,Punjab,971.1111111111112
721,2010-06-29,Punjab,984.3750000000001
722,2010-06-30,Punjab,1009.3750000000001
723,2010-07-01,Punjab,679.9
724,2010-07-04,Punjab,772.22
725,2010-07-05,Punjab,917.5
726,2010-07-06,Punjab,923.4444444444445
727,2010-07-07,Punjab,1063.75
728,2010-07-09,Punjab,1006.2444444444446
729,2010-07-10,Punjab,1020.0880000000001
730,2010-07-12,Punjab,931.5428571428572
731,2010-07-13,Punjab,995.5222222222225
732,2010-07-14,Punjab,966.2636363636365
733,2010-07-15,Punjab,951.4727272727274
734,2010-07-16,Punjab,917.7636363636364
735,2010-07-19,Punjab,953.152380952381
736,2010-07-20,Punjab,962.3818181818183
737,2010-07-21,Punjab,963.2952380952381
738,2010-07-22,Punjab,951.5000000000001
739,2010-07-23,Punjab,924.5
740,2010-07-26,Punjab,996.442105263158
741,2010-07-27,Punjab,942.6818181818182
742,2010-07-28,Punjab,933.9333333333333
743,2010-07-29,Punjab,976.1875
744,2010-07-30,Punjab,906.76
745,2010-08-01,Punjab,665.8166666666667
746,2010-08-02,Punjab,768.5714285714286
747,2010-08-03,Punjab,721.4857142857143
748,2010-08-04,Punjab,743.75
749,2010-08-06,Punjab,941.1111111111112
750,2010-08-07,Punjab,955.9839999999999
751,2010-08-08,Punjab,938.7500000000001
752,2010-08-09,Punjab,1024.2444444444445
753,2010-08-10,Punjab,913.688888888889
754,2010-08-11,Punjab,929.07
755,2010-08-12,Punjab,921.1809523809524
756,2010-08-13,Punjab,958.7764705882354
757,2010-08-14,Punjab,1072.9166666666667
758,2010-08-15,Punjab,1058.4615384615386
759,2010-08-16,Punjab,1017.2222222222223
760,2010-08-17,Punjab,1015.5428571428573
761,2010-08-18,Punjab,1025.7238095238095
762,2010-08-19,Punjab,1021.1684210526316
763,2010-08-20,Punjab,1023.6117647058826
764,2010-08-21,Punjab,1090.9538461538461
765,2010-08-22,Punjab,1077.2923076923078
766,2010-08-23,Punjab,1050.270588235294
767,2010-08-24,Punjab,1019.97
768,2010-08-25,Punjab,1023.6857142857143
769,2010-08-26,Punjab,998.0210526315791
770,2010-08-27,Punjab,998.5166666666669
771,2010-08-28,Punjab,1070.5538461538463
772,2010-08-29,Punjab,1046.7230769230769
773,2010-08-30,Punjab,1058.9666666666667
774,2010-08-31,Punjab,1018.4799999999999
775,2010-09-01,Punjab,678.421052631579
776,2010-09-02,Punjab,768.5428571428572
777,2010-09-03,Punjab,727.175
778,2010-09-04,Punjab,773.1
779,2010-09-06,Punjab,942.24
780,2010-09-07,Punjab,890.16
781,2010-09-08,Punjab,996.1789473684212
782,2010-09-09,Punjab,993.8777777777779
783,2010-09-12,Punjab,936.5684210526315
784,2010-09-14,Punjab,1019.0333333333333
785,2010-09-15,Punjab,1042.8117647058823
786,2010-09-16,Punjab,1054.275
787,2010-09-17,Punjab,1008.5692307692308
788,2010-09-18,Punjab,920.0
789,2010-09-20,Punjab,1042.8842105263157
790,2010-09-21,Punjab,1048.4947368421053
791,2010-09-22,Punjab,1034.0222222222224
792,2010-09-23,Punjab,1011.0736842105264
793,2010-09-24,Punjab,915.5846153846154
794,2010-09-25,Punjab,900.0
795,2010-09-27,Punjab,1024.8266666666666
796,2010-09-28,Punjab,1012.3555555555556
797,2010-09-29,Punjab,1020.7684210526317
798,2010-09-30,Punjab,1012.36
799,2010-10-02,Punjab,763.1
800,2010-10-03,Punjab,733.975
801,2010-10-04,Punjab,765.9714285714286
802,2010-10-05,Punjab,821.5
803,2010-10-06,Punjab,926.4285714285714
804,2010-10-08,Punjab,995.6842105263158
805,2010-10-09,Punjab,1255.0
806,2010-10-11,Punjab,940.1263157894738
807,2010-10-12,Punjab,929.5
808,2010-10-13,Punjab,943.752380952381
809,2010-10-14,Punjab,985.2
810,2010-10-15,Punjab,978.32
811,2010-10-18,Punjab,968.9833333333333
812,2010-10-19,Punjab,973.7619047619048
813,2010-10-20,Punjab,971.1200000000001
814,2010-10-21,Punjab,952.32
815,2010-10-22,Punjab,966.2285714285715
816,2010-10-25,Punjab,930.7416666666667
817,2010-10-26,Punjab,938.3238095238095
818,2010-10-27,Punjab,936.5684210526315
819,2010-10-28,Punjab,934.9428571428571
820,2010-10-29,Punjab,935.4400000000002
821,2010-11-01,Punjab,681.9809523809524
822,2010-11-02,Punjab,742.9
823,2010-11-03,Punjab,726.975
824,2010-11-05,Punjab,761.7142857142857
825,2010-11-06,Punjab,1024.0
826,2010-11-08,Punjab,1015.3894736842108
827,2010-11-10,Punjab,964.6700000000002
828,2010-11-11,Punjab,939.4727272727274
829,2010-11-12,Punjab,942.3125
830,2010-11-15,Punjab,924.4181818181819
831,2010-11-16,Punjab,937.0125
832,2010-11-22,Punjab,939.86
833,2010-11-23,Punjab,954.0190476190478
834,2010-11-24,Punjab,948.6454545454546
835,2010-11-25,Punjab,938.1545454545455
836,2010-11-26,Punjab,933.6461538461538
837,2010-11-27,Punjab,957.2533333333334
838,2010-11-28,Punjab,1125.0
839,2010-11-29,Punjab,934.936
840,2010-11-30,Punjab,928.992
841,2010-12-01,Punjab,703.4166666666666
842,2010-12-02,Punjab,820.0
843,2010-12-03,Punjab,762.2
844,2010-12-04,Punjab,741.0666666666667
845,2010-12-05,Punjab,802.125
846,2010-12-07,Punjab,962.5
847,2010-12-08,Punjab,1026.24
848,2010-12-10,Punjab,969.1360000000001
849,2010-12-11,Punjab,916.9866666666666
850,2010-12-13,Punjab,950.4900000000001
851,2010-12-14,Punjab,946.1519999999999
852,2010-12-15,Punjab,946.895238095238
853,2010-12-18,Punjab,1006.6000000000001
854,2010-12-20,Punjab,957.4952380952383
855,2010-12-21,Punjab,938.2727272727274
856,2010-12-22,Punjab,944.2086956521739
857,2010-12-23,Punjab,944.1200000000001
858,2010-12-24,Punjab,958.342857142857
859,2010-12-26,Punjab,850.0
860,2010-12-27,Punjab,945.9647058823531
861,2010-12-28,Punjab,943.5652173913044
862,2010-12-29,Punjab,960.6100000000001
863,2010-12-30,Punjab,968.5181818181819
864,2010-12-31,Punjab,945.6000000000001
865,2011-01-01,Punjab,942.435294117647
866,2011-01-02,Punjab,978.8600000000001
867,2011-01-03,Punjab,1002.3789473684212
868,2011-01-04,Punjab,1060.0
869,2011-01-05,Punjab,1100.705882352941
870,2011-01-06,Punjab,1036.9333333333334
871,2011-01-07,Punjab,897.7222222222222
872,2011-01-08,Punjab,859.0608695652174
873,2011-01-10,Punjab,954.1555555555557
874,2011-01-11,Punjab,933.8181818181819
875,2011-01-12,Punjab,871.24
876,2011-01-13,Punjab,969.2916666666667
877,2011-01-14,Punjab,967.6999999999999
878,2011-01-15,Punjab,967.7500000000001
879,2011-01-17,Punjab,970.6666666666666
880,2011-01-18,Punjab,991.0235294117648
881,2011-01-19,Punjab,1000.4947368421053
882,2011-01-20,Punjab,996.8555555555556
883,2011-01-21,Punjab,963.7428571428572
884,2011-01-22,Punjab,1004.3384615384615
885,2011-01-23,Punjab,1050.0
886,2011-01-24,Punjab,999.8666666666668
887,2011-01-25,Punjab,1010.8545454545455
888,2011-01-26,Punjab,994.6400000000001
889,2011-01-27,Punjab,998.7600000000001
890,2011-01-28,Punjab,954.257142857143
891,2011-01-29,Punjab,995.48
892,2011-01-31,Punjab,1006.3523809523812
893,2011-02-01,Punjab,905.0
894,2011-02-02,Punjab,997.0000000000001
895,2011-02-03,Punjab,1023.4
896,2011-02-04,Punjab,1134.6705882352942
897,2011-02-05,Punjab,1100.705882352941
898,2011-02-07,Punjab,941.1111111111112
899,2011-02-08,Punjab,872.5619047619048
900,2011-02-11,Punjab,914.16
901,2011-02-12,Punjab,882.9619047619047
902,2011-02-14,Punjab,999.8000000000001
903,2011-02-15,Punjab,986.109090909091
904,2011-02-17,Punjab,998.263157894737
905,2011-02-18,Punjab,968.6
906,2011-02-19,Punjab,994.0
907,2011-02-21,Punjab,1017.5428571428572
908,2011-02-22,Punjab,1010.704761904762
909,2011-02-23,Punjab,1035.72
910,2011-02-24,Punjab,1024.161904761905
911,2011-02-25,Punjab,974.2500000000001
912,2011-02-26,Punjab,1039.0375
913,2011-02-28,Punjab,1008.323076923077
914,2011-03-01,Punjab,942.3916666666669
915,2011-03-02,Punjab,997.8363636363636
916,2011-03-03,Punjab,1046.8117647058823
917,2011-03-05,Punjab,1073.978947368421
918,2011-03-06,Punjab,1016.25
919,2011-03-08,Punjab,896.9809523809523
920,2011-03-10,Punjab,937.9619047619049
921,2011-03-11,Punjab,860.7142857142857
922,2011-03-12,Punjab,897.1333333333333
923,2011-03-14,Punjab,1083.2695652173913
924,2011-03-15,Punjab,1097.8761904761905
925,2011-03-16,Punjab,1105.0
926,2011-03-17,Punjab,1078.1999999999998
927,2011-03-18,Punjab,1050.9666666666667
928,2011-03-19,Punjab,1105.6142857142856
929,2011-03-21,Punjab,1112.6857142857143
930,2011-03-22,Punjab,1091.9083333333333
931,2011-03-24,Punjab,1101.8090909090909
932,2011-03-25,Punjab,1077.9866666666667
933,2011-03-26,Punjab,1114.8615384615384
934,2011-03-28,Punjab,1096.590909090909
935,2011-03-29,Punjab,1084.99
936,2011-03-30,Punjab,1080.7272727272727
937,2011-03-31,Punjab,1079.1739130434783
938,2011-04-01,Punjab,933.7565217391304
939,2011-04-02,Punjab,955.6999999999999
940,2011-04-03,Punjab,989.48
941,2011-04-04,Punjab,1092.047619047619
942,2011-04-05,Punjab,1070.9684210526316
943,2011-04-06,Punjab,1054.6
944,2011-04-07,Punjab,922.6999999999999
945,2011-04-08,Punjab,845.4
946,2011-04-10,Punjab,905.9333333333334
947,2011-04-11,Punjab,863.4933333333333
948,2011-04-13,Punjab,1084.8608695652174
949,2011-04-14,Punjab,1068.7230769230769
950,2011-04-15,Punjab,1030.7176470588236
951,2011-04-16,Punjab,1054.975
952,2011-04-18,Punjab,1070.2434782608696
953,2011-04-19,Punjab,1072.7181818181818
954,2011-04-20,Punjab,1074.4454545454546
955,2011-04-21,Punjab,1061.95
956,2011-04-22,Punjab,1045.7
957,2011-04-23,Punjab,1096.2
958,2011-04-26,Punjab,1053.6666666666667
959,2011-04-27,Punjab,1070.870588235294
960,2011-04-28,Punjab,1056.0700000000002
961,2011-04-29,Punjab,1025.0
962,2011-04-30,Punjab,1065.3529411764705
963,2011-05-01,Punjab,900.0
964,2011-05-03,Punjab,1038.48
965,2011-05-04,Punjab,1075.5727272727272
966,2011-05-05,Punjab,1078.79
967,2011-05-07,Punjab,931.4909090909091
968,2011-05-08,Punjab,833.2444444444444
969,2011-05-09,Punjab,863.8888888888889
970,2011-05-10,Punjab,889.1
971,2011-05-11,Punjab,886.0857142857143
972,2011-05-13,Punjab,1056.9714285714285
973,2011-05-14,Punjab,1094.5066666666667
974,2011-05-16,Punjab,1068.4416666666666
975,2011-05-17,Punjab,1075.5
976,2011-05-18,Punjab,1085.5263157894738
977,2011-05-19,Punjab,1051.8666666666666
978,2011-05-20,Punjab,1026.6500000000003
979,2011-05-21,Punjab,1042.5833333333333
980,2011-05-23,Punjab,1045.3294117647058
981,2011-05-24,Punjab,1068.221052631579
982,2011-05-25,Punjab,1058.1222222222223
983,2011-05-26,Punjab,1061.5238095238096
984,2011-05-27,Punjab,1021.7857142857144
985,2011-05-28,Punjab,1054.0666666666666
986,2011-05-30,Punjab,1061.209090909091
987,2011-05-31,Punjab,1045.1411764705883
988,2011-06-01,Punjab,967.6470588235295
989,2011-06-04,Punjab,1102.3684210526317
990,2011-06-05,Punjab,995.74
991,2011-06-06,Punjab,1033.790909090909
992,2011-06-07,Punjab,931.0260869565217
993,2011-06-08,Punjab,908.3294117647059
994,2011-06-09,Punjab,865.9375
995,2011-06-10,Punjab,920.592
996,2011-06-13,Punjab,991.4900000000001
997,2011-06-14,Punjab,985.1523809523811
998,2011-06-15,Punjab,1031.85
999,2011-06-16,Punjab,999.0695652173913
1000,2011-06-17,Punjab,965.129411764706
1001,2011-06-18,Punjab,1008.2000000000002
1002,2011-06-20,Punjab,961.1217391304349
1003,2011-06-21,Punjab,949.6545454545457
1004,2011-06-22,Punjab,980.3833333333334
1005,2011-06-23,Punjab,970.0782608695653
1006,2011-06-24,Punjab,877.5
1007,2011-06-25,Punjab,994.3000000000001
1008,2011-06-27,Punjab,977.1904761904761
1009,2011-06-28,Punjab,904.8705882352941
1010,2011-06-29,Punjab,937.1454545454545
1011,2011-06-30,Punjab,937.9200000000001
1012,2011-07-01,Punjab,938.2750000000001
1013,2011-07-02,Punjab,977.811111111111
1014,2011-07-03,Punjab,1058.790476190476
1015,2011-07-04,Punjab,1094.4526315789474
1016,2011-07-05,Punjab,1096.1666666666667
1017,2011-07-06,Punjab,1025.6347826086958
1018,2011-07-07,Punjab,927.008
1019,2011-07-08,Punjab,841.74
1020,2011-07-09,Punjab,882.8125
1021,2011-07-10,Punjab,881.725
1022,2011-07-12,Punjab,842.95
1023,2011-07-13,Punjab,910.5916666666667
1024,2011-07-14,Punjab,910.0583333333334
1025,2011-07-15,Punjab,915.9882352941177
1026,2011-07-16,Punjab,892.15
1027,2011-07-18,Punjab,881.3272727272728
1028,2011-07-19,Punjab,902.4153846153846
1029,2011-07-20,Punjab,889.9692307692308
1030,2011-07-21,Punjab,890.552
1031,2011-07-22,Punjab,872.9599999999999
1032,2011-07-23,Punjab,910.8190476190476
1033,2011-07-25,Punjab,859.75
1034,2011-07-26,Punjab,882.025
1035,2011-07-27,Punjab,871.9043478260869
1036,2011-07-28,Punjab,884.992
1037,2011-07-29,Punjab,851.4100000000001
1038,2011-07-30,Punjab,896.9333333333333
1039,2011-07-31,Punjab,781.675
1040,2011-08-01,Punjab,986.0333333333334
1041,2011-08-02,Punjab,1002.2600000000001
1042,2011-08-03,Punjab,1057.0947368421052
1043,2011-08-04,Punjab,1021.9076923076924
1044,2011-08-06,Punjab,1006.2526315789474
1045,2011-08-07,Punjab,932.76
1046,2011-08-08,Punjab,884.9142857142857
1047,2011-08-09,Punjab,888.3444444444444
1048,2011-08-10,Punjab,923.8000000000001
1049,2011-08-12,Punjab,874.3478260869565
1050,2011-08-13,Punjab,893.6428571428571
1051,2011-08-14,Punjab,853.875
1052,2011-08-15,Punjab,906.6470588235294
1053,2011-08-16,Punjab,938.7500000000001
1054,2011-08-17,Punjab,852.92
1055,2011-08-18,Punjab,879.0666666666667
1056,2011-08-19,Punjab,829.2615384615384
1057,2011-08-20,Punjab,867.2
1058,2011-08-21,Punjab,855.1428571428571
1059,2011-08-22,Punjab,920.0
1060,2011-08-23,Punjab,924.7875
1061,2011-08-24,Punjab,933.7066666666667
1062,2011-08-25,Punjab,866.0947368421052
1063,2011-08-26,Punjab,845.5166666666668
1064,2011-08-27,Punjab,951.7857142857144
1065,2011-08-28,Punjab,946.6666666666666
1066,2011-08-29,Punjab,918.8461538461538
1067,2011-08-30,Punjab,909.6
1068,2011-09-01,Punjab,950.0000000000001
1069,2011-09-02,Punjab,1006.2454545454548
1070,2011-09-03,Punjab,1055.8200000000002
1071,2011-09-04,Punjab,1094.525
1072,2011-09-05,Punjab,1083.27
1073,2011-09-06,Punjab,1009.3809523809524
1074,2011-09-07,Punjab,982.8125
1075,2011-09-08,Punjab,883.1333333333333
1076,2011-09-09,Punjab,836.2181818181817
1077,2011-09-12,Punjab,887.7
1078,2011-09-13,Punjab,942.8000000000002
1079,2011-09-14,Punjab,942.6
1080,2011-09-15,Punjab,937.4608695652173
1081,2011-09-16,Punjab,918.2352941176471
1082,2011-09-17,Punjab,984.4666666666668
1083,2011-09-19,Punjab,927.1052631578947
1084,2011-09-20,Punjab,938.6956521739131
1085,2011-09-21,Punjab,917.7272727272727
1086,2011-09-22,Punjab,918.8210526315788
1087,2011-09-23,Punjab,907.1428571428571
1088,2011-09-24,Punjab,945.4000000000001
1089,2011-09-26,Punjab,931.4
1090,2011-09-27,Punjab,900.7142857142857
1091,2011-09-28,Punjab,930.5727272727272
1092,2011-09-29,Punjab,910.2380952380952
1093,2011-09-30,Punjab,892.3375
1094,2011-10-01,Punjab,946.8941176470589
1095,2011-10-02,Punjab,993.4736842105264
1096,2011-10-03,Punjab,1101.6555555555556
1097,2011-10-05,Punjab,1063.442105263158
1098,2011-10-06,Punjab,936.3199999999999
1099,2011-10-08,Punjab,927.7733333333333
1100,2011-10-09,Punjab,924.5066666666667
1101,2011-10-10,Punjab,894.0545454545455
1102,2011-10-11,Punjab,917.0307692307692
1103,2011-10-12,Punjab,902.6470588235294
1104,2011-10-13,Punjab,910.8333333333334
1105,2011-10-14,Punjab,918.3888888888889
1106,2011-10-17,Punjab,892.775
1107,2011-10-18,Punjab,912.1166666666667
1108,2011-10-19,Punjab,894.7727272727273
1109,2011-10-20,Punjab,909.323076923077
1110,2011-10-21,Punjab,931.6777777777778
1111,2011-10-22,Punjab,924.8181818181819
1112,2011-10-25,Punjab,911.7846153846154
1113,2011-10-26,Punjab,903.1217391304348
1114,2011-10-27,Punjab,904.2692307692307
1115,2011-10-28,Punjab,895.9
1116,2011-10-29,Punjab,886.3299999999999
1117,2011-10-31,Punjab,886.6200000000001
1118,2011-11-01,Punjab,951.3
1119,2011-11-02,Punjab,962.2000000000002
1120,2011-11-03,Punjab,1033.2307692307693
1121,2011-11-04,Punjab,1088.9555555555555
1122,2011-11-05,Punjab,1076.3142857142857
1123,2011-11-06,Punjab,973.9866666666666
1124,2011-11-07,Punjab,925.3916666666668
1125,2011-11-08,Punjab,918.0
1126,2011-11-10,Punjab,878.5047619047618
1127,2011-11-11,Punjab,907.5230769230768
1128,2011-11-14,Punjab,859.4608695652173
1129,2011-11-15,Punjab,835.008695652174
1130,2011-11-16,Punjab,861.352380952381
1131,2011-11-17,Punjab,816.0571428571428
1132,2011-11-18,Punjab,870.6470588235294
1133,2011-11-19,Punjab,850.5375
1134,2011-11-21,Punjab,859.1090909090909
1135,2011-11-22,Punjab,841.375
1136,2011-11-23,Punjab,877.0285714285714
1137,2011-11-24,Punjab,842.9636363636364
1138,2011-11-25,Punjab,871.4000000000001
1139,2011-11-26,Punjab,897.8571428571429
1140,2011-11-28,Punjab,865.2416666666667
1141,2011-11-29,Punjab,881.5478260869564
1142,2011-11-30,Punjab,862.6
1143,2011-12-01,Punjab,964.1083333333333
1144,2011-12-02,Punjab,993.7619047619048
1145,2011-12-03,Punjab,1066.0285714285715
1146,2011-12-04,Punjab,1085.2
1147,2011-12-05,Punjab,1086.2857142857142
1148,2011-12-07,Punjab,892.8249999999999
1149,2011-12-08,Punjab,821.0833333333334
1150,2011-12-09,Punjab,890.8181818181819
1151,2011-12-10,Punjab,893.525
1152,2011-12-11,Punjab,894.6428571428571
1153,2011-12-12,Punjab,865.0
1154,2011-12-13,Punjab,860.1519999999999
1155,2011-12-14,Punjab,833.7
1156,2011-12-15,Punjab,834.5652173913044
1157,2011-12-16,Punjab,816.3625
1158,2011-12-17,Punjab,859.9
1159,2011-12-19,Punjab,825.3083333333334
1160,2011-12-20,Punjab,824.888
1161,2011-12-21,Punjab,836.704347826087
1162,2011-12-22,Punjab,840.5809523809525
1163,2011-12-23,Punjab,804.025
1164,2011-12-24,Punjab,855.964705882353
1165,2011-12-26,Punjab,843.6666666666667
1166,2011-12-27,Punjab,849.8799999999999
1167,2011-12-28,Punjab,837.4842105263158
1168,2011-12-29,Punjab,858.2095238095238
1169,2011-12-30,Punjab,841.1058823529411
1170,2011-12-31,Punjab,868.7125
1171,2012-01-02,Punjab,869.1899999999999
1172,2012-01-03,Punjab,929.2260869565217
1173,2012-01-05,Punjab,956.1999999999999
1174,2012-01-06,Punjab,1037.8125
1175,2012-01-07,Punjab,1050.0
1176,2012-01-08,Punjab,877.9411764705883
1177,2012-01-09,Punjab,1081.4
1178,2012-01-10,Punjab,977.8181818181819
1179,2012-01-11,Punjab,990.4666666666668
1180,2012-01-12,Punjab,967.6444444444445
1181,2012-01-13,Punjab,869.6666666666666
1182,2012-01-14,Punjab,891.0999999999999
1183,2012-01-15,Punjab,820.0
1184,2012-01-16,Punjab,862.7111111111111
1185,2012-01-18,Punjab,858.8736842105263
1186,2012-01-19,Punjab,860.1263157894737
1187,2012-01-20,Punjab,848.16
1188,2012-01-21,Punjab,880.4142857142857
1189,2012-01-23,Punjab,862.2636363636364
1190,2012-01-24,Punjab,873.0823529411764
1191,2012-01-25,Punjab,860.5222222222222
1192,2012-01-26,Punjab,881.86
1193,2012-01-27,Punjab,875.6533333333333
1194,2012-01-28,Punjab,895.15
1195,2012-01-30,Punjab,880.2181818181817
1196,2012-01-31,Punjab,866.6117647058824
1197,2012-02-01,Punjab,901.0
1198,2012-02-02,Punjab,870.4272727272728
1199,2012-02-03,Punjab,919.0777777777779
1200,2012-02-04,Punjab,981.4260869565217
1201,2012-02-05,Punjab,978.1999999999999
1202,2012-02-06,Punjab,1047.3333333333333
1203,2012-02-07,Punjab,946.5625000000001
1204,2012-02-08,Punjab,880.5263157894736
1205,2012-02-09,Punjab,925.0
1206,2012-02-10,Punjab,1012.3230769230771
1207,2012-02-11,Punjab,970.35
1208,2012-02-12,Punjab,942.0000000000001
1209,2012-02-13,Punjab,879.3090909090909
1210,2012-02-14,Punjab,908.21
1211,2012-02-15,Punjab,872.4
1212,2012-02-16,Punjab,875.978947368421
1213,2012-02-17,Punjab,861.1866666666666
1214,2012-02-18,Punjab,884.8133333333334
1215,2012-02-19,Punjab,920.0
1216,2012-02-20,Punjab,879.8700000000001
1217,2012-02-21,Punjab,871.6583333333333
1218,2012-02-22,Punjab,890.5545454545455
1219,2012-02-23,Punjab,897.8399999999999
1220,2012-02-24,Punjab,900.3333333333334
1221,2012-02-25,Punjab,929.5222222222224
1222,2012-02-26,Punjab,920.0
1223,2012-02-27,Punjab,925.4000000000001
1224,2012-02-28,Punjab,931.71
1225,2012-02-29,Punjab,916.5619047619048
1226,2012-03-01,Punjab,858.24
1227,2012-03-02,Punjab,876.5428571428572
1228,2012-03-03,Punjab,936.4333333333334
1229,2012-03-04,Punjab,993.8916666666669
1230,2012-03-05,Punjab,987.2560000000002
1231,2012-03-07,Punjab,907.6888888888889
1232,2012-03-08,Punjab,857.6923076923077
1233,2012-03-09,Punjab,1044.5263157894738
1234,2012-03-10,Punjab,994.6454545454546
1235,2012-03-11,Punjab,943.8000000000001
1236,2012-03-12,Punjab,940.6214285714286
1237,2012-03-13,Punjab,983.3280000000001
1238,2012-03-14,Punjab,957.6333333333334
1239,2012-03-15,Punjab,963.5600000000002
1240,2012-03-16,Punjab,962.4923076923077
1241,2012-03-17,Punjab,994.0380952380954
1242,2012-03-18,Punjab,1080.0
1243,2012-03-19,Punjab,988.7750000000001
1244,2012-03-20,Punjab,976.6666666666666
1245,2012-03-21,Punjab,968.5272727272727
1246,2012-03-22,Punjab,969.9333333333335
1247,2012-03-24,Punjab,989.98
1248,2012-03-25,Punjab,1000.0
1249,2012-03-26,Punjab,988.8315789473684
1250,2012-03-27,Punjab,1018.9600000000002
1251,2012-03-28,Punjab,1002.5000000000001
1252,2012-03-29,Punjab,1002.0857142857143
1253,2012-03-30,Punjab,986.6200000000002
1254,2012-03-31,Punjab,1021.8625000000001
1255,2012-04-01,Punjab,879.3714285714285
1256,2012-04-04,Punjab,980.56
1257,2012-04-05,Punjab,960.4222222222222
1258,2012-04-06,Punjab,1025.376
1259,2012-04-07,Punjab,905.3333333333334
1260,2012-04-08,Punjab,920.0
1261,2012-04-09,Punjab,1035.9652173913043
1262,2012-04-10,Punjab,1013.0347826086957
1263,2012-04-11,Punjab,870.0
1264,2012-04-12,Punjab,981.9360000000001
1265,2012-04-13,Punjab,1000.2166666666667
1266,2012-04-14,Punjab,1210.0
1267,2012-04-16,Punjab,994.8315789473685
1268,2012-04-17,Punjab,993.1478260869567
1269,2012-04-18,Punjab,994.8142857142857
1270,2012-04-19,Punjab,980.2875
1271,2012-04-20,Punjab,985.7125
1272,2012-04-21,Punjab,1011.3466666666668
1273,2012-04-23,Punjab,987.73
1274,2012-04-24,Punjab,953.0952380952381
1275,2012-04-25,Punjab,987.4285714285716
1276,2012-04-26,Punjab,989.4842105263158
1277,2012-04-27,Punjab,1004.8400000000001
1278,2012-04-28,Punjab,1004.096
1279,2012-04-29,Punjab,1004.4454545454545
1280,2012-04-30,Punjab,1008.8480000000002
1281,2012-05-01,Punjab,891.8100000000001
1282,2012-05-03,Punjab,937.8363636363637
1283,2012-05-04,Punjab,989.5909090909091
1284,2012-05-05,Punjab,986.8583333333333
1285,2012-05-06,Punjab,1010.7304347826088
1286,2012-05-07,Punjab,906.591304347826
1287,2012-05-08,Punjab,920.7142857142857
1288,2012-05-09,Punjab,994.1600000000002
1289,2012-05-10,Punjab,1039.5
1290,2012-05-11,Punjab,952.6074074074074
1291,2012-05-12,Punjab,949.3919999999999
1292,2012-05-13,Punjab,980.5000000000001
1293,2012-05-14,Punjab,1017.1000000000001
1294,2012-05-15,Punjab,1012.5454545454546
1295,2012-05-16,Punjab,1012.6736842105263
1296,2012-05-17,Punjab,1019.8260869565217
1297,2012-05-18,Punjab,1015.8700000000002
1298,2012-05-19,Punjab,1044.391304347826
1299,2012-05-20,Punjab,940.0000000000001
1300,2012-05-21,Punjab,1036.0833333333333
1301,2012-05-22,Punjab,1039.286956521739
1302,2012-05-23,Punjab,1054.9333333333334
1303,2012-05-24,Punjab,1040.6869565217391
1304,2012-05-25,Punjab,1051.6666666666667
1305,2012-05-26,Punjab,1058.9333333333334
1306,2012-05-27,Punjab,960.0000000000001
1307,2012-05-28,Punjab,1051.7826086956522
1308,2012-05-29,Punjab,1030.3
1309,2012-05-30,Punjab,1043.496
1310,2012-05-31,Punjab,1044.109090909091
1311,2012-06-01,Punjab,861.6666666666666
1312,2012-06-02,Punjab,892.725
1313,2012-06-03,Punjab,935.1680000000001
1314,2012-06-04,Punjab,973.8625
1315,2012-06-05,Punjab,1029.5333333333333
1316,2012-06-06,Punjab,1018.9478260869565
1317,2012-06-07,Punjab,912.6105263157893
1318,2012-06-08,Punjab,871.6823529411765
